vc,owner,managed_by_csa,env_name,server_group_name,vm_id,uuid,name,overall_status,ip_address,mac_address,datacenter,cluster_compute_resource,resource_pool
cdl,prashanth,N,,,vm-23635,421bdaf0-4180-9e8a-bdae-1c9d5bad24fc,TTV_Linux_DMA_Oracle,null,10.1.7.44,00:50:56:9b:14:41,CSL,CSL-Lab1,
cdl,prashanth,N,,,vm-23519,421be240-c6e8-c6a1-7cd0-50eff0062e6f,TTV_Linux_SA,null,10.1.7.203,00:50:56:9b:06:0d,CSL,CSL-Lab1,
cdl,prashanth,N,,,vm-23540,421beecb-2d87-1054-436c-77a5a451b62b,TTV_Win_Machine2Manage_SA,null,10.1.7.105,00:50:56:9b:0a:63,CSL,CSL-Lab1,
cdl,prashanth,N,,,vm-23503,421b0478-db7a-c50d-57b2-ef3e5b915e37,TTV_Win_MSSQL_XS,null,10.1.7.190,00:50:56:9b:62:b3,CSL,CSL-Lab1,
cdl,prashanth,N,,,vm-23533,421b08dc-9304-45cb-a7e6-db73aef7ba58,TTV_Win_Oracle_CSA,null,10.1.7.207,00:50:56:9b:34:de,CSL,CSL-Lab1,
cdl,prashanth,N,,,vm-23496,421b9013-b4f3-765f-3548-3b80d18f90c5,TTV_Win_Oracle_OO,null,10.1.5.225,00:50:56:9b:1a:f5,CSL,CSL-Lab1,
cdl,prashanth,N,,,vm-23623,421b8c4d-81fe-4668-f489-780e9c29858f,TTVLinuxDMA,null,n/a,n/a,CSL,CSL-Lab1,
cdl,prashanth,N,,,vm-23623,421b8c4d-81fe-4668-f489-780e9c29858f,TTVLinuxDMA,null,n/a,n/a,CSL,CSA QA,
JJ,,N,,,vm-3074,420415db-2e2b-b31c-29c7-9f82afc47e31,Ubuntu1204,null,16.77.19.34,00:50:56:84:0e:36,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
cdl,,N,,,vm-6974,421b8b48-32f2-2994-fbcc-cfa4cb4fbced,Ubuntu1204-01,null,10.1.14.51,00:50:56:9b:09:18,CSL-Cluster,CSL,
cdl,,N,,,vm-7244,421ba3f9-0720-b933-4385-70b65d3d34be,Ubuntu1204-02,null,10.1.14.20,00:50:56:9b:50:0d,CSL,CSL-Lab1,
JJ,,N,,,vm-5126,420428db-657a-898d-fafc-ebb1a39af21e,UC3-Service-Manager,null,n/a,00:50:56:84:2f:e0,CSL-JJ,C2,
AO,,N,,,vm-23971,4224ea5d-ab51-dd6b-2aca-002c4a5ac7ed,UC3-Test,null,16.78.122.163,00:50:56:a4:6c:43,MiniLIT-Unit,Cloud-001,
AO,sunil,N,,,vm-6911,422459f5-6aca-ca8c-e103-3ceae811d52d,UCMDB,null,16.78.122.40,00:50:56:a4:01:45,MiniLIT-Unit,Cloud-001,
cdl,sunil,N,,,vm-628,421fef65-5051-1a89-9dec-41bc587bd726,uCMDB,null,10.1.6.86,00:50:56:9f:10:90,CSL,CSL-Lab1,
JJ,uma,N,,,vm-117,4204f960-22ea-7f0d-7b76-b1420418da19,Uma-rhos,null,n/a,n/a,CSL-JJ,C2,
JJ,,N,,,vm-6410,42043bcd-5e26-d06a-947b-0d23ccbccad8,unode-1,null,n/a,00:50:56:84:31:be,CSL-JJ,C2,
JJ,,N,,,vm-2361,4204f46d-76f5-6248-89bd-ac48037de1e5,unode-2,null,n/a,00:50:56:84:31:c4,CSL-JJ,C2,
AO,,N,,,vm-34994,422497ee-b59d-1a9e-33a0-4ad6b017b4b4,vCenterSC070364,null,16.78.124.134,00:50:56:a4:7d:6e,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-6605,42043a6b-2db0-adbe-8cf8-6d10b24bfebe,VCENTERWA60633c,null,16.77.19.116,00:50:56:84:45:bb,CSL-JJ,C2,
JJ,,N,,,vm-1030,42042d94-d9bb-93a5-f9d4-8d177db60826,VCENTERWA7c5da3,null,16.77.19.17,00:50:56:84:45:b7,CSL-JJ,C2,
JJ,,N,,,vm-2629,42049bec-16fe-e5a1-700f-9bde468bbfbb,vcenterwa8b42d0,null,16.77.19.110,00:50:56:84:45:b0,CSL-JJ,C2,
JJ,,N,,,vm-3577,42048652-11b6-978d-18fc-73f4892fef37,vcenterWaa568d9,null,16.77.19.117,00:50:56:84:45:bc,CSL-JJ,C2,
JJ,,N,,,vm-6217,4204d41e-62cd-b0cb-72b0-a1ecd1f30892,VCENTERWAbe3ddb,null,16.77.19.103,00:50:56:84:45:ab,CSL-JJ,C2,
JJ,,N,,,vm-6680,42042803-717a-96dc-0737-466d914121fc,vcenterwacd38ec,null,16.77.19.91,00:50:56:84:45:a6,CSL-JJ,C2,
cdl,,N,,,vm-570,421f97c1-7a88-3bd8-c79c-68c510a0d97c,vCloud Director,null,n/a,00:50:56:9f:71:d9,CSL,CSL-Lab1,
JJ,,N,,,vm-2086,42040ad5-3cc6-d410-957f-96c582576fae,vCloud Director,null,n/a,00:50:56:84:33:c4,CSL-JJ,C2,
JJ,,N,,,vm-4730,42040ad5-3cc6-d410-957f-96c582576fae,vCloud Director,null,n/a,00:50:56:84:33:c4,CSL-JJ,C2,
cdl,,N,,,vm-248,421ffec7-2539-760f-c07d-8e1d5c6c8326,vcloud_14_admin,null,n/a,00:50:56:9f:68:9e,CSL-Cluster,CSL,vcloud_14
cdl,,N,,,vm-248,421ffec7-2539-760f-c07d-8e1d5c6c8326,vcloud_14_admin,null,n/a,00:50:56:9f:68:9e,CSL-Cluster,CSA QA,vcloud_14
cdl,,N,,,vm-244,421f3dec-65ff-cec9-3c9a-38fd72093c96,vcloud_14_node1,null,n/a,00:50:56:9f:73:04,CSL-Cluster,CSL,vcloud_14
cdl,,N,,,vm-246,421fd425-8dfc-eb30-2b9e-5927d84b6482,vcloud_14_winclient,null,n/a,00:50:56:9f:6e:3f,CSL-Cluster,CSL,vcloud_14
cdl,,N,,,vm-200,421f85c1-5a30-3b92-be20-8fdb09789b18,vcloud_15_admin,null,n/a,00:50:56:9f:58:c8,CSL-Cluster,CSL,vcloud_15
cdl,,N,,,vm-200,421f85c1-5a30-3b92-be20-8fdb09789b18,vcloud_15_admin,null,n/a,00:50:56:9f:58:c8,CSL-Cluster,CSL,vcloud_15
cdl,,N,,,vm-200,421f85c1-5a30-3b92-be20-8fdb09789b18,vcloud_15_admin,null,n/a,00:50:56:9f:58:c8,CSL-Cluster,CSA QA,vcloud_15
cdl,,N,,,vm-204,421f1233-d3c0-a768-fcb4-0efcec5c4a27,vcloud_15_node1,null,n/a,00:50:56:9f:42:9a,CSL-Cluster,CSL,vcloud_15
cdl,,N,,,vm-202,421f769e-343f-de0f-b565-62960ad7a0c6,vcloud_15_winclient,null,n/a,00:50:56:9f:28:4d,CSL-Cluster,CSL,vcloud_15
cdl,,N,,,vm-285,421f6c5a-a953-a830-73c7-34949958a982,vcloud_16_admin,null,n/a,00:50:56:9f:44:d3,CSL-Cluster,CSL,vcloud_16
cdl,,N,,,vm-285,421f6c5a-a953-a830-73c7-34949958a982,vcloud_16_admin,null,n/a,00:50:56:9f:44:d3,CSL-Cluster,CSL,vcloud_16
cdl,,N,,,vm-285,421f6c5a-a953-a830-73c7-34949958a982,vcloud_16_admin,null,n/a,00:50:56:9f:44:d3,CSL-Cluster,CSA QA,vcloud_16
cdl,,N,,,vm-282,421f5e54-83b0-a2f8-c703-b6c09268eafd,vcloud_16_node1,null,n/a,00:50:56:9f:46:e6,CSL-Cluster,CSL,vcloud_16
cdl,,N,,,vm-287,421ff086-aa86-7c42-9099-3b88748d0175,vcloud_16_winclient,null,n/a,00:50:56:9f:29:62,CSL-Cluster,CSL,vcloud_16
AO,,N,,,vm-12566,42243d21-9c75-c46b-1d01-d5672a5bdf0d,vController-ftcesx1004.hpswlabs.adapps.hp.com,null,n/a,00:50:56:a4:68:4f,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-12728,4224f0a6-da52-6bd9-a026-b0f7c85399f1,vController-ftcesx1005.hpswlabs.adapps.hp.com,null,n/a,00:50:56:a4:68:d1,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-12569,4224f33e-1e6e-bab6-bb7e-8c39ec4b1420,vController-ftcesx1011.hpswlabs.adapps.hp.com,null,n/a,00:50:56:a4:68:54,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-12573,4224882f-fc46-c867-ae0a-b3b0ad4dd9fb,vController-ftcesx1012.hpswlabs.adapps.hp.com,null,n/a,00:50:56:a4:68:5e,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-12730,4224680f-257c-6ab0-9935-46df6d8fe7d8,vController-ftcesx1013.hpswlabs.adapps.hp.com,null,n/a,00:50:56:a4:68:d7,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-2132,420499ff-9aff-6f50-476e-b5fe6c1fef7a,vController-rosk22en02-02-v151.hpswlabs.adapps.hp.com,null,16.77.19.61,00:50:56:84:58:fd,CSL-JJ,C2,
JJ,,N,,,vm-1014,4204c6cd-1d8f-671d-7457-6e231a8a5de4,vController-rosk22en02-03-v151.hpswlabs.adapps.hp.com,null,16.77.19.60,00:50:56:84:59:02,CSL-JJ,C2,
JJ,,N,,,vm-5320,42043b99-25cb-4cb5-35ea-c454f7098803,Video 5a-5b-5c doc,null,n/a,00:50:56:84:39:76,CSL-JJ,C2,
AO,,N,,,vm-13592,42247590-9176-4529-efe7-7e9f485c0025,VM001-POCApplicance,null,16.78.123.40,00:50:56:a4:2b:7b,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-23928,42247f73-5068-b697-1cfd-6931201e3753,VM01,null,16.78.124.57,00:50:56:a4:6c:0a,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
cdl,,N,,,vm-20524,421bcbe9-dbfe-587f-39c5-0820ba00a676,vm01,null,10.1.6.125,00:50:56:9b:46:5e,CSL-Cluster,CSL,
JJ,,N,,,vm-4813,420494d3-b15b-5e4d-6ba9-4a8d338b0992,VM01,null,16.77.19.32,00:50:56:84:46:13,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
JJ,,N,,,vm-5805,4204931c-a646-546f-22c0-20ba888088e8,VM01,null,n/a,00:50:56:84:24:ec,CSL-JJ,C2,
AO,,N,,,vm-22604,422438a2-e683-8dfa-3bcb-cd553fd6d791,VM01_1a_2a,null,16.78.122.13,00:50:56:a4:04:13,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
AO,,N,,,vm-22165,422435c2-babb-8648-5bd5-9b06b30bf505,VM01_App_v30_MS,null,16.78.122.233,00:50:56:a4:02:f3,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
cdl,,N,,,vm-447,421fd74f-4a55-d8d3-e864-7be337e7c4ba,VM01_v14.02,null,192.168.124.31,00:50:56:9f:27:4f,CSL,CSL-Lab1,CSL vCD Org (c7d91882-6d66-468d-b4f2-203daca70258)
cdl,,N,,,vm-20007,421b2264-a069-4242-5a95-3fcf0ee1dd5d,VM01_v14.02_AJ,null,10.1.4.192,00:50:56:9b:40:1e,CSL-Cluster,CSL,
cdl,,N,,,vm-448,421f430c-7d1d-b8f9-d6b6-8e5c65af4118,VM01_v14.02_Configured,null,169.254.74.60,00:50:56:9b:06:be,CSL,CSL-Lab1,CSL vCD Org (c7d91882-6d66-468d-b4f2-203daca70258)
cdl,,N,,,vm-4169,421bc097-6ac8-e03a-0988-11c2b5598a77,VM01_v14.02_Export,null,n/a,00:50:56:9b:08:b6,CSL,CSL-Lab1,CSL vCD Org (c7d91882-6d66-468d-b4f2-203daca70258)
cdl,,N,,,vm-21757,421b40d8-73b1-0bcf-1d4f-9abe5c3e9fb7,VM01_v14.02--3,null,10.1.5.96,00:50:56:9b:37:2e,CSL-Cluster,CSL,
cdl,,N,,,vm-20010,421b62d9-daf0-622d-afc4-ca257940e007,VM01_v14.04_AJ,null,10.1.4.207,00:50:56:9b:0b:bc,CSL-Cluster,CSL,
cdl,,N,,,vm-19961,421b57ad-775d-86f0-fba4-009f70af670b,VM01_v14.07_AJ,null,10.1.5.228,00:50:56:9b:61:93,CSL-Cluster,CSL,
AO,,N,,,vm-20079,42248e6b-7d06-1b67-2a2c-98df5e3c2b57,VM01_v2.5-Dev,null,n/a,00:50:56:a4:79:93,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-2496,4204ed1b-bfa4-7a8a-4f8d-22d023e27345,VM01-3TIER,null,n/a,00:50:56:84:24:ea,CSL-JJ,C2,
JJ,,N,,,vm-5419,4204e8c7-298f-2b19-dad6-3053d1d9758c,VM01-50Gold,null,16.77.19.59,00:50:56:84:71:a0,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
AO,,N,,,vm-20870,4224ba99-3e7e-c652-fbfc-534847fd77a3,VM01-AM,null,16.78.122.140,00:50:56:a4:65:12,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-21164,422419f2-facd-3884-5991-8ef6b5ba29a8,VM01-AM-02,null,16.78.123.118,00:50:56:a4:00:21,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
AO,,N,,,vm-22441,4224faad-538c-d47c-16c0-9ecde2e68a1f,VM01-APP-ALL-UC,null,16.78.124.130,00:50:56:a4:03:9d,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-18316,4224fccf-515b-243a-145a-40a584c8b04e,VM01-Canyonlands-Dev,null,16.78.122.196,00:50:56:a4:52:8d,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-321,42044729-6b64-8358-2efe-c689b2a63c41,VM01-COMPUTE,null,n/a,00:50:56:84:24:e9,CSL-JJ,C2,
JJ,,N,,,vm-5828,4204453e-7a50-2dac-f64c-5d5258e3c896,VM01CSA41OO1010,null,16.77.19.41,00:50:56:84:71:ed,CSL-JJ,C2,
AO,,N,,,vm-20684,4224d428-4d27-bbe3-8bb9-be2922bc8310,VM01-CSA-OO,null,16.78.123.98,00:50:56:a4:64:89,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-122,4204dcd2-42fa-ef4d-adf4-741bcd119c30,VM01-CSA-OO_v14.02,null,16.77.19.81,00:50:56:84:2b:23,CSL-JJ,C2,
cdl,,N,,,vm-3677,421b4928-22f8-efdc-7503-3f6f8d2a8e53,VM01-CSA-OO_v14.02-don't delete,null,10.1.10.97,00:50:56:9b:20:67,CSL,CSL-Lab1,
cdl,,N,,,vm-456,421f877c-226b-e951-87f4-4da4247807d1,VM01-CSA-OO_v14.02-TEMPLATE,null,10.1.8.144,00:50:56:9f:2f:1f,CSL,CSL-Lab1,
AO,,N,,,vm-28472,4224692b-c90a-f998-f373-4b6c99f7e0a5,VM01-CSA-OO_v14.04,null,16.78.123.147,00:50:56:a4:4a:b8,MiniLIT-Unit,Cloud-001,
cdl,,N,,,vm-5576,421b82a0-7b91-bb75-c344-643a965a8455,VM01-CSA-OO_v14.04,null,10.1.13.80,00:50:56:9b:57:b0,CSL,CSL-Lab1,CSL-Lab-Resourcepool
cdl,,N,,,vm-19892,421b57e4-6c4f-a97f-0c23-d8ce02459af2,VM01-CSA-OO_v14.07_AJ,null,n/a,n/a,CSL-Cluster,CSL,
AO,,N,,,vm-30014,4224c5bc-504b-cf30-f8bc-640accca0d7e,VM01-CSA-OO_v14.07-EarlyBits,null,n/a,00:50:56:a4:6b:90,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
AO,,N,,,vm-24087,4224f219-f7d5-c0f5-7f25-6df201e5e78e,VM01-CSA-OO_v3.1-RC,null,n/a,00:50:56:a4:6c:9e,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-4235,42047a6d-86a6-b373-229e-0d96e9f39f67,VM01-CSA-OO-v14.07,null,16.77.19.29,00:50:56:84:71:a1,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
AO,,N,,,vm-32265,42240113-71aa-cb7d-0cdf-598422f9163d,VM01-RC3,null,16.78.124.167,00:50:56:a4:33:87,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-32355,4224a196-9e59-591e-822a-9154acbc4086,VM01-RC4,null,16.78.124.249,00:50:56:a4:33:b5,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
cdl,,N,,,vm-5581,421b289d-c886-1f8b-7eae-e2fe560ec369,VM01-v14.04,null,10.1.13.109,00:50:56:9b:77:cf,CSL,CSL-Lab1,CSL-Lab-Resourcepool
JJ,,N,,,vm-5544,4204fba9-b748-7cfe-6b2b-a448dcfbff4b,VM01-v4.0-Build3_EC2,null,16.77.19.94,00:50:56:84:2f:8f,CSL-JJ,C2,
AO,,N,,,vm-23933,42242fc9-eded-d756-3236-80e43812f931,VM02,null,n/a,00:50:56:a4:6c:10,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
AO,,N,,,vm-23933,42242fc9-eded-d756-3236-80e43812f931,VM02,null,n/a,00:50:56:a4:6c:10,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
cdl,,N,,,vm-20526,421b1240-2616-8ec8-6976-3927c3d2736c,vm02,null,n/a,00:50:56:9b:38:4c,CSL-Cluster,CSL,
JJ,,N,,,vm-2373,420428de-b425-c96d-ec62-18792fea9182,VM02,null,16.77.19.42,00:50:56:84:46:14,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
JJ,,N,,,vm-1397,4204448f-174d-3b4e-40a6-16872600d540,VM02_RL_DMA10.1,null,16.77.19.4,00:50:56:84:72:30,CSL-JJ,C2,
cdl,,N,,,vm-21736,421b5736-f5eb-2fec-011a-293527330f4e,VM02_v14.02_AJ,null,10.1.12.27,00:50:56:9b:39:de,CSL-Cluster,CSL,
cdl,,N,,,vm-20259,421b2609-6e07-504a-9800-12efe4725540,VM02_v14.02_AJ-2,null,10.1.12.27,00:50:56:9b:77:02,CSL-Cluster,CSL,
cdl,,N,,,vm-20009,421bb1e1-7ac4-bcba-db83-8ec3e979c84c,VM02_v14.02_AJ-old,null,n/a,00:50:56:9b:17:0b,CSL-Cluster,CSL,
cdl,,N,,,vm-20612,421bb779-c0b6-ec27-cca8-6bd667ac0d44,VM02_v14.07_AJ,null,n/a,n/a,CSL-Cluster,CSL,
cdl,,N,,,vm-20329,421b7c78-8eb7-7e5a-8dce-5b773d8501d0,VM02_v14.07_AJ_old,null,10.1.5.255,00:50:56:9b:56:92,CSL-Cluster,CSL,
AO,,N,,,vm-22221,4224ca02-3047-92ad-c9a7-f0bdf74107b0,VM02-Build-1,null,16.78.122.84,00:50:56:a4:03:21,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
AO,,N,,,vm-22221,4224ca02-3047-92ad-c9a7-f0bdf74107b0,VM02-Build-1,null,16.78.122.84,00:50:56:a4:03:21,MiniLIT-Unit,Cloud-001,CSL-RP-TEST
JJ,,N,,,vm-5321,42049b6a-4523-1443-1acf-baf8748e9f04,VM02-Gold,null,16.77.19.80,00:50:56:84:71:a3,CSL-JJ,C2,
AO,,N,,,vm-32356,4224df75-98df-ac4f-e6f0-c09c019fc3c2,VM02-RC4,null,n/a,00:50:56:a4:33:b6,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-6749,42046ad9-830c-09fa-9747-4ef5c8341e78,VM02-SA-DMA_v1.1,null,n/a,00:50:56:84:31:64,CSL-JJ,C2,
cdl,,N,,,vm-554,421f95b3-1cf0-56a5-046c-1d4a32f7bbdf,VM02-SA-DMA_V14.02,null,10.1.6.187,00:50:56:9f:42:12,CSL,CSL-Lab1,
JJ,,N,,,vm-6625,4204621c-9589-41ff-fe9a-fbcf82219d0f,VM02-SA-DMA_v14.02,null,16.77.19.71,00:50:56:84:2b:24,CSL-JJ,C2,
cdl,,N,,,vm-2468,421b4b1c-a71c-e823-7c73-ebf45f15afa4,VM02-SA-DMA_v14.02-TEMPLATE,null,10.1.12.27,00:50:56:9b:4c:84,CSL,CSL-Lab1,
cdl,,N,,,vm-19751,421b6eb8-4287-337b-032a-ff35a401b36d,VM02-SA-DMA_v14.07_AJ,null,10.1.6.122,00:50:56:9b:58:5d,CSL-Cluster,CSL,
cdl,,N,,,vm-21183,421bd671-0f2e-a035-e284-3aa06bcdf738,VM02-SA-DMA_v14.08,null,10.1.5.197,00:50:56:9b:3d:50,CSL-Cluster,CSL,
AO,,N,,,vm-17359,4224f9b6-6445-22a7-9414-2dac75328f26,VM02-SA-DMA_v2.0,null,16.78.124.200,00:50:56:a4:51:de,MiniLIT-Unit,Cloud-001,
AO,,N,,,vm-31405,4224eeb3-c236-e6ce-cf39-c0563b2769ac,VM02-test,null,16.78.124.68,00:50:56:a4:6e:0b,MiniLIT-Unit,Cloud-001,
cdl,,N,,,vm-502,421f348f-fa84-cfee-2683-a1fea6215629,VMLinux2d1457,null,10.1.5.166,00:50:56:9f:2a:36,CSL,CSL-Lab1,
cdl,,N,,,vm-23007,421bda1e-e573-bdc4-b980-5d2895ec6bb0,VMLinux7d12b1,null,n/a,00:50:56:9b:14:15,CSL-Cluster,CSL,
cdl,,N,,,vm-6324,421b1a15-c6a7-eea1-653c-0915fe4fcfd5,VM-RHEL-64,null,n/a,00:50:56:9b:73:f8,CSL,CSL-Lab1,CSL vCD Org (c7d91882-6d66-468d-b4f2-203daca70258)
cdl,,N,,,vm-4147,421bc160-e4a4-7b9d-ae6e-f65db92be88e,VPC1,null,10.1.5.245,00:50:56:9b:00:ed,CSL-Cluster,CSL,
JJ,jagadish,N,,,vm-5892,4204b8bd-5384-b011-e02c-97476400a461,vPV Int-Dev,null,n/a,n/a,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
JJ,jagadish,N,,,vm-5185,42041eb9-b3c3-3fe8-e6e1-edc28cc69061,vPV Int-Dev1,null,16.77.19.16,00:50:56:84:46:08,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
JJ,jagadish,N,,,vm-7048,42047760-3639-8ebe-2595-35366d8dac6a,vPV Int-Dev2,null,16.77.19.18,00:50:56:84:46:09,CSL-JJ,C2,CSL-OVDC1 (fba45087-ddf8-4da9-88da-3d7dd323f22a)
cdl,,N,,,vm-515,421f5a79-9d6f-a347-5eb0-34a92ce0454c,vShield Manager,null,10.1.5.123,00:50:56:9f:3b:45,CSL,CSL-Lab1,
JJ,,N,,,vm-1593,42048c36-a783-2a46-d2a7-b7c88939dd8e,vShield Manager,null,16.77.19.24,00:50:56:84:33:c1,CSL-JJ,C2,
JJ,,N,,,vm-5354,42048c36-a783-2a46-d2a7-b7c88939dd8e,vShield Manager,null,16.77.19.24,00:50:56:84:33:c1,CSL-JJ,C2,
JJ,,N,,,vm-6392,420449e3-b254-69aa-a3ca-d55b682bad5e,VSR1000_HP-CMW710-E0101P01-X64,null,n/a,00:50:56:84:32:3e,CSL-JJ,C2,
JJ,,N,,,vm-5252,42045488-23cb-5236-3116-d1df0a7be231,VSR1000_HP-CMW710-R0202-X64,null,n/a,00:50:56:84:70:df,CSL-JJ,C2,
cdl,,N,,,vm-7511,421b29bc-844b-3445-a3e8-43afb247013f,w2k12-mssql-OO10.10,null,10.1.14.14,00:50:56:9b:66:c8,CSL,CSL-Lab1,
cdl,,N,,,vm-7247,421bff17-4de7-2a6c-ef7a-8f22da5c70d8,W2k12R2-MS-SQLTemplate,null,10.1.14.31,00:50:56:9b:31:29,CSL,CSL-Lab1,
cdl,,N,,,vm-22483,421b918b-3a76-593f-64db-de54069fa017,W2K12R2-Template,null,n/a,n/a,CSL,CSL-Lab1,
cdl,,N,,,vm-6766,421b5fa8-1fda-9306-588a-b0322b7999dc,W2K12R2-Template,null,10.1.13.75,00:50:56:9b:58:5a,CSL,CSL-Lab1,
cdl,,N,,,vm-7495,421b4619-9ce5-17ac-a02e-2ad94eaf1361,w2k8-ora-OO907,null,10.1.12.219,00:50:56:9b:23:c3,CSL,CSL-Lab1,
cdl,,N,,,vm-543,421febe9-7b0c-fcc8-0a86-ad954db18f3c,W2K8R2NWSrv,null,n/a,00:50:56:9f:52:af,CSL,CSL-Lab1,
cdl,,N,,,vm-543,421febe9-7b0c-fcc8-0a86-ad954db18f3c,W2K8R2NWSrv,null,n/a,00:50:56:9f:52:af,CSL,CSA QA,
JJ,,N,,,vm-6971,42041b4f-1cd0-b4d0-ebf1-55365e409cf3,W41_1010,null,16.77.19.58,00:50:56:84:04:56,CSL-JJ,C2,
JJ,,N,,,vm-7087,4204b9ee-b2ef-d2f4-44f4-b4fdfad6b60b,wasdept17b1e27,null,16.77.19.149,00:50:56:84:45:f3,CSL-JJ,C2,
JJ,,N,,,vm-1403,42049aa9-933c-883b-594a-85d0966511d8,wasdept2442495,null,16.77.19.146,00:50:56:84:45:ef,CSL-JJ,C2,
JJ,,N,,,vm-6357,42049bc7-2922-d452-6bcc-dfbdfbaf5166,wasstandab7193c,null,16.77.19.147,00:50:56:84:45:f2,CSL-JJ,C2,
AO,,N,,,vm-32070,42244903-a4e0-bacc-685b-f4213e0ed2e8,webServer9b3306,null,16.78.124.121,00:50:56:a4:61:d1,MiniLIT-Unit,Cloud-001,
JJ,,N,,,vm-5254,4204871d-30c5-fe3c-d86b-39a1f599f154,WFA-Win7,null,n/a,n/a,CSL-JJ,C2,
JJ,,N,,,vm-6052,4204871d-30c5-fe3c-d86b-39a1f599f154,WFA-Win7,null,n/a,n/a,CSL-JJ,C2,
JJ,,N,,,vm-6387,4204871d-30c5-fe3c-d86b-39a1f599f154,WFA-Win7,null,n/a,n/a,CSL-JJ,C2,
cdl,william_nimalraj,N,,,vm-5967,421b2888-e582-59ac-6e0d-7eb6799de835,WillNima-051414-COS_Admin_7,null,n/a,n/a,CSL,CSL-Lab1,
cdl,william_nimalraj,Y,,,vm-5966,421b90ee-93e4-216e-0ca9-85daf20426b1,WillNima-140514-90cd90b345a9166f0145fd41533711e8,null,10.1.13.212,00:50:56:9b:5b:56,CSL,CSL-Lab1,
cdl,william_nimalraj,Y,,,vm-5968,421b1e8f-b2df-ddde-3c5e-5b5e7233e0f5,WillNima-140514-90cd90b345a9166f0145fd41533711e8-VM01,null,10.1.13.200,00:50:56:9b:4f:f8,CSL,CSL-Lab1,
cdl,wilson,N,wilson_env,wilson_app_group,vm-2567,421b65c6-60ad-7b66-b762-a2e78e865352,WilsLau-030614-90cd90b4449917a401449960721b0aca-WL csa 4.0 with cp3 and 4,null,n/a,00:50:56:9b:67:28,CSL-Cluster,CSL,
cdl,wilson,N,wilson_env,wilson_app_group,vm-2639,421bbfcd-ac1e-2527-f4a5-27c2b01d497a,WilsLau-030714-COS_Admin_7,null,n/a,n/a,CSL,CSL-Lab1,
cdl,wilson,Y,wilson_env,wilson_app_group,vm-2637,421b813d-549e-2c00-4beb-5b07cf765c22,WilsLau-070314-90cd90b3449fd4130144a0843ff212a5,null,10.1.6.74,00:50:56:9b:11:38,CSL,CSL-Lab1,
cdl,wilson,N,wilson_env,wilson_app_group,vm-20140,421b2048-509b-4432-f52d-2c177c6af02b,WilsLau-140814-90cd90b3477e2ad50147d7a82f55029d,null,n/a,n/a,CSL-Cluster,CSL,
cdl,wilson,Y,wilson_env,wilson_app_group,vm-20152,421bf15e-01a2-d9f2-5be1-5abeb773593b,WilsLau-150814-90cd90b3477e2ad50147dbc8c2bf15a8,null,10.1.5.232,00:50:56:9b:59:e6,CSL-Cluster,CSL,
cdl,wilson,Y,wilson_env,wilson_app_group,vm-21958,421bc65b-f553-1388-8519-6ee9e5feefdf,WilsLau-180914-90cd90b3486bf522014889d4fc2d658e,null,10.1.6.185,00:50:56:9b:2f:3b,CSL-Cluster,CSL,
